"Blooket
Import Template",,,,,,,,,
870,"Expand (FOIL) the expression:

(x+8)(x+6)",x^2 + 2x + 48,x^2 - 14x + 48,x^2 + 13x + 48,x^2 + 14x + 48,60,4,,
871,"Expand (FOIL) the expression:

(x+12)(x-6)",x^2 + 18x + 72,x^2 + 6x - 72,x^2 + 6x + 72,x^2 + 72x + 6,60,2,,
872,"Expand (FOIL) the expression:

(x+12)(x+12)",x^2 + 24x - 144,x^2 + 24x + 132,x^2 - 144,x^2 + 24x + 144,60,4,,
873,"Expand (FOIL) the expression:

(x-11)(x-10)",x^2 + 110x + 21,x^2 + 21x + 110,x^2 - 21x + 110,x^2 + 110,60,3,,
874,"Expand (FOIL) the expression:

(x+12)(x+8)",x^2 - 4x - 96,x^2 + 20x + 96,x^2 + 22x + 96,x^2 + 96x - 20,60,2,,
875,"Expand (FOIL) the expression:

(x-1)(x+11)",x^2 + 10x - 11,x^2 + 12x - 11,x^2 - 12x + 11,x^2 + 11x - 10,60,1,,
876,"Expand (FOIL) the expression:

(x+6)(x-7)",x^2 - 42x + 1,x^2 + 13x + 42,x^2 - x - 42,x^2 - 13x - 42,60,3,,
877,"Expand (FOIL) the expression:

(x+2)(x+12)",x^2 + 14x + 24,x^2 - 10x + 24,x^2 + 24x - 14,x^2 + 16x + 24,60,1,,
878,"Expand (FOIL) the expression:

(x-7)(x-5)",x^2 + 35x + 12,x^2 - 12x + 35,x^2 - 13x + 35,x^2 - 11x + 35,60,2,,
879,"Expand (FOIL) the expression:

(x-9)(x+11)",x^2 + 2x - 99,x^2 + 2x + 99,x^2 + 99x + 2,x^2 + 99,60,1,,
880,"Expand (FOIL) the expression:

(x-9)(x-2)",x^2 - 11x + 18,x^2 - 18x + 11,x^2 - 9x + 18,x^2 + 18x - 11,60,1,,
881,"Expand (FOIL) the expression:

(x-2)(x-11)",x^2 - 22,x^2 - 22x + 13,x^2 - 13x + 22,x^2 + 13x + 22,60,3,,
882,"Expand (FOIL) the expression:

(x+1)(x+11)",x^2 + 12x + 12,x^2 + 11,x^2 + 14x + 11,x^2 + 12x + 11,60,4,,
883,"Expand (FOIL) the expression:

(x-10)(x-9)",x^2 + 19x + 90,x^2 - 20x + 90,x^2 + 90,x^2 - 19x + 90,60,4,,
884,"Expand (FOIL) the expression:

(x-2)(x-8)",x^2 - 16x - 10,x^2 - 16,x^2 - 10x + 8,x^2 - 10x + 16,60,4,,
885,"Expand (FOIL) the expression:

(x-1)(x+1)",x^2 + x,x^2 - 1,x^2 - 2x - 1,x^2 - x,60,2,,
886,"Expand (FOIL) the expression:

(x-2)(x+8)",x^2 + 6x - 16,x^2 + 6x - 8,x^2 - 10x + 16,x^2 + 6x - 18,60,1,,
887,"Expand (FOIL) the expression:

(x-10)(x+2)",x^2 - 8x - 20,x^2 - 8x - 18,x^2 - 20,x^2 - 8x - 30,60,1,,
888,"Expand (FOIL) the expression:

(x-4)(x+8)",x^2 - 4x + 32,x^2 + 4x - 32,x^2 - 32x + 4,x^2 + 5x - 32,60,2,,
889,"Expand (FOIL) the expression:

(x-3)(x+8)",x^2 + 3x - 24,x^2 - 5x - 24,x^2 - 11x + 24,x^2 + 5x - 24,60,4,,
890,"Expand (FOIL) the expression:

(x+8)(x+6)",x^2 + 14x + 48,x^2 + 14x + 54,x^2 - 48,x^2 + 48x + 14,60,1,,
891,"Expand (FOIL) the expression:

(x+11)(x+9)",x^2 - 20x + 99,x^2 - 99x + 20,x^2 + 18x + 99,x^2 + 20x + 99,60,4,,
892,"Expand (FOIL) the expression:

(x-7)(x-2)",x^2 + 14x - 9,x^2 - 9x + 21,x^2 + 5x - 14,x^2 - 9x + 14,60,4,,
893,"Expand (FOIL) the expression:

(x+12)(x-5)",x^2 + 7x - 48,x^2 + 60,x^2 + 7x - 60,x^2 - 60x + 7,60,3,,
894,"Expand (FOIL) the expression:

(x-1)(x-1)",x^2 + 2x - 1,x^2 - 2x + 1,x^2 - 2x + 2,x^2 - x - 2,60,2,,
895,"Expand (FOIL) the expression:

(x-6)(x+2)",x^2 - 4x - 12,x^2 - 4x - 14,x^2 - 12x + 4,x^2 - 12x - 4,60,1,,
896,"Expand (FOIL) the expression:

(x-4)(x+11)",x^2 + 7x - 44,x^2 + 7x - 33,x^2 + 7x - 40,x^2 + 15x - 44,60,1,,
897,"Expand (FOIL) the expression:

(x-4)(x-9)",x^2 - 13x + 36,x^2 - 36x - 13,x^2 + 36x + 13,x^2 - 11x + 36,60,1,,
898,"Expand (FOIL) the expression:

(x-11)(x-9)",x^2 - 20x + 99,x^2 - 2x + 99,x^2 - 99x + 20,x^2 - 19x + 99,60,1,,
899,"Expand (FOIL) the expression:

(x-12)(x+8)",x^2 - 4x - 96,x^2 + 20x + 96,x^2 - 20x - 96,x^2 - 6x - 96,60,1,,
900,"Expand (FOIL) the expression:

(x-5)(x-4)",x^2 + 20x - 9,x^2 - 9x + 24,x^2 - 20x + 9,x^2 - 9x + 20,60,4,,
901,"Expand (FOIL) the expression:

(x+7)(x-3)",x^2 - 10x + 21,x^2 + 4x - 21,x^2 + 4x - 28,x^2 + 21x - 4,60,2,,
902,"Expand (FOIL) the expression:

(x-9)(x-10)",x^2 - x + 90,x^2 - 19x + 81,x^2 - 19x + 90,x^2 - 90x - 19,60,3,,
903,"Expand (FOIL) the expression:

(x-5)(x+7)",x^2 + 2x - 30,x^2 - 12x + 35,x^2 + 2x - 35,x^2 + 2x + 35,60,3,,
904,"Expand (FOIL) the expression:

(x+9)(x-10)",x^2 - x - 90,x^2 + 90,x^2 - x - 80,x^2 - 90x - 1,60,1,,
905,"Expand (FOIL) the expression:

(x+12)(x-12)",x^2 + 24x - 144,x^2 - 144,x^2 - 2x - 144,x^2 - 24x - 144,60,2,,
906,"Expand (FOIL) the expression:

(x-3)(x-12)",x^2 - 13x + 36,x^2 - 15x + 39,x^2 - 16x + 36,x^2 - 15x + 36,60,4,,
907,"Expand (FOIL) the expression:

(x+10)(x+9)",x^2 + 90x + 19,x^2 + 90,x^2 + 19x + 90,x^2 - 90,60,3,,
908,"Expand (FOIL) the expression:

(x-9)(x+9)",x^2 - 81,x^2 + 2x - 81,x^2 - 18x + 81,x^2 + x - 81,60,1,,
909,"Expand (FOIL) the expression:

(x+9)(x-12)",x^2 - 3x - 108,x^2 - x - 108,x^2 + 108x - 3,x^2 - 21x + 108,60,1,,
910,"Expand (FOIL) the expression:

(x+8)(x-4)",x^2 + 4x - 32,x^2 + 32,x^2 + 12x - 32,x^2 - 32x + 4,60,1,,
911,"Expand (FOIL) the expression:

(x-10)(x-7)",x^2 - 70x - 17,x^2 - 17x + 70,x^2 - 17x + 80,x^2 - 16x + 70,60,2,,
912,"Expand (FOIL) the expression:

(x-6)(x-4)",x^2 - 12x + 24,x^2 - 10x + 28,x^2 - 10x + 24,x^2 + 10x - 24,60,3,,
913,"Expand (FOIL) the expression:

(x-2)(x-4)",x^2 - 6x + 8,x^2 - 5x + 8,x^2 + 6x - 8,x^2 - 6x - 8,60,1,,
914,"Expand (FOIL) the expression:

(x-9)(x+2)",x^2 - 7x - 18,x^2 - 6x - 18,x^2 - 5x - 18,x^2 + 7x + 18,60,1,,
915,"Expand (FOIL) the expression:

(x-9)(x+9)",x^2 - 81,x^2 + 18x + 81,x^2 + 81x,x^2 - 81x,60,1,,
916,"Expand (FOIL) the expression:

(x+1)(x+8)",x^2 + 9x + 8,x^2 + 8x - 9,x^2 + 8x + 9,x^2 + 7x + 8,60,1,,
917,"Expand (FOIL) the expression:

(x+9)(x-2)",x^2 + 7x - 27,x^2 + 18,x^2 + 7x - 18,x^2 - 18x - 7,60,3,,
918,"Expand (FOIL) the expression:

(x+7)(x+12)",x^2 - 84x - 19,x^2 - 84x + 19,x^2 + 19x + 77,x^2 + 19x + 84,60,4,,
919,"Expand (FOIL) the expression:

(x+11)(x-8)",x^2 + x - 88,x^2 - 88x + 3,x^2 + 3x - 99,x^2 + 3x - 88,60,4,,
920,"Expand (FOIL) the expression:

(x+7)(x-7)",x^2 - 14x - 49,x^2 + 14x - 49,x^2 - 14x + 49,x^2 - 49,60,4,,
921,"Expand (FOIL) the expression:

(x-10)(x+2)",x^2 - 7x - 20,x^2 - 8x - 20,x^2 - 20x + 8,x^2 + 20x + 8,60,2,,
922,"Expand (FOIL) the expression:

(x+2)(x-5)",x^2 - 3x - 10,x^2 - 3x - 5,x^2 - 7x - 10,x^2 - 10x + 3,60,1,,
923,"Expand (FOIL) the expression:

(x+10)(x-3)",x^2 + 7x - 30,x^2 + 13x - 30,x^2 - 30x + 7,x^2 - 30x - 7,60,1,,
924,"Expand (FOIL) the expression:

(x-3)(x+8)",x^2 + 5x - 24,x^2 + 24,x^2 + 4x - 24,x^2 + 5x - 27,60,1,,
925,"Expand (FOIL) the expression:

(x-3)(x+12)",x^2 + 15x + 36,x^2 + 36x + 9,x^2 + 9x - 33,x^2 + 9x - 36,60,4,,
926,"Expand (FOIL) the expression:

(x-6)(x-3)",x^2 - 9x + 21,x^2 - 9x + 18,x^2 + 9x + 18,x^2 - 10x + 18,60,2,,
927,"Expand (FOIL) the expression:

(x-11)(x+10)",x^2 - x - 110,x^2 + x + 110,x^2 - x - 99,x^2 + x - 110,60,1,,
928,"Expand (FOIL) the expression:

(x+6)(x-5)",x^2 + x - 30,x^2 + 30x - 1,x^2 - 30x + 1,x^2 + 11x - 30,60,1,,
929,"Expand (FOIL) the expression:

(x+9)(x-2)",x^2 - 11x - 18,x^2 + 7x - 18,x^2 - 18,x^2 + 5x - 18,60,2,,
930,"Expand (FOIL) the expression:

(x+8)(x-1)",x^2 + 8,x^2 + 9x + 8,x^2 - 8x - 7,x^2 + 7x - 8,60,4,,
931,"Expand (FOIL) the expression:

(x+1)(x-8)",x^2 - 7x - 9,x^2 + 9x - 8,x^2 + 8x + 7,x^2 - 7x - 8,60,4,,
932,"Expand (FOIL) the expression:

(x+12)(x-11)",x^2 + 3x - 132,x^2 + x - 144,x^2 + x - 132,x^2 + x - 121,60,3,,
933,"Expand (FOIL) the expression:

(x+1)(x+7)",x^2 + 8x + 7,x^2 + 7x + 7,x^2 - 6x + 7,x^2 + 8x + 8,60,1,,
934,"Expand (FOIL) the expression:

(x-8)(x-2)",x^2 - 11x + 16,x^2 - 6x - 16,x^2 - 10x + 16,x^2 + 10x + 16,60,3,,
935,"Expand (FOIL) the expression:

(x+10)(x-11)",x^2 - x - 100,x^2 + 21x - 110,x^2 - 21x - 110,x^2 - x - 110,60,4,,
936,"Expand (FOIL) the expression:

(x-4)(x+3)",x^2 + 12x + 1,x^2 + 7x + 12,x^2 - 7x - 12,x^2 - x - 12,60,4,,
937,"Expand (FOIL) the expression:

(x+6)(x-6)",x^2 + x - 36,x^2 - 12x + 36,x^2 - 42,x^2 - 36,60,4,,
938,"Expand (FOIL) the expression:

(x+6)(x-2)",x^2 + 4x - 12,x^2 + 2x - 12,x^2 + 3x - 12,x^2 - 4x - 12,60,1,,
939,"Expand (FOIL) the expression:

(x-9)(x-1)",x^2 - 10x + 10,x^2 + 9x - 10,x^2 - 10x + 9,x^2 + 9,60,3,,
940,"Expand (FOIL) the expression:

(x-3)(x+11)",x^2 + 8x + 33,x^2 + 8x - 33,x^2 + 7x - 33,x^2 - 14x - 33,60,2,,
941,"Expand (FOIL) the expression:

(x-6)(x-4)",x^2 - 24x - 10,x^2 - 10x + 24,x^2 + 2x - 24,x^2 - 2x + 24,60,2,,
942,"Expand (FOIL) the expression:

(x-7)(x+10)",x^2 - 70,x^2 - 17x + 70,x^2 - 3x + 70,x^2 + 3x - 70,60,4,,
943,"Expand (FOIL) the expression:

(x+5)(x+12)",x^2 + 17x + 60,x^2 + 7x - 60,x^2 + 60x - 17,x^2 + 18x + 60,60,1,,
944,"Expand (FOIL) the expression:

(x+3)(x-4)",x^2 + 12x - 1,x^2 + 7x + 12,x^2 - 2x - 12,x^2 - x - 12,60,4,,
945,"Expand (FOIL) the expression:

(x-12)(x+7)",x^2 - 5x - 96,x^2 - 84x - 5,x^2 - 3x - 84,x^2 - 5x - 84,60,4,,
946,"Expand (FOIL) the expression:

(x+10)(x+12)",x^2 + 22x + 120,x^2 + 120x - 22,x^2 + 2x - 120,x^2 + 20x + 120,60,1,,
947,"Expand (FOIL) the expression:

(x+5)(x+6)",x^2 - 11x - 30,x^2 + x - 30,x^2 - 30x - 11,x^2 + 11x + 30,60,4,,
948,"Expand (FOIL) the expression:

(x-12)(x+6)",x^2 - 6x - 72,x^2 - 72x + 6,x^2 - 6x - 60,x^2 - 8x - 72,60,1,,
949,"Expand (FOIL) the expression:

(x+4)(x-1)",x^2 - 4,x^2 - 3x + 4,x^2 + 4x + 3,x^2 + 3x - 4,60,4,,
950,"Expand (FOIL) the expression:

(x+3)(x+6)",x^2 + 9x + 24,x^2 + 18x - 9,x^2 + 11x + 18,x^2 + 9x + 18,60,4,,
951,"Expand (FOIL) the expression:

(x+1)(x-10)",x^2 - 9x - 10,x^2 - 11x - 10,x^2 - 7x - 10,x^2 - 8x - 10,60,1,,
952,"Expand (FOIL) the expression:

(x-6)(x-4)",x^2 + 10x + 24,x^2 + 10x - 24,x^2 - 10x + 24,x^2 - 11x + 24,60,3,,
953,"Expand (FOIL) the expression:

(x+6)(x-8)",x^2 - 2x - 56,x^2 - 4x - 48,x^2 + 48,x^2 - 2x - 48,60,4,,
954,"Expand (FOIL) the expression:

(x-3)(x-11)",x^2 - 12x + 33,x^2 - 14x + 33,x^2 - 16x + 33,x^2 + 8x - 33,60,2,,
955,"Expand (FOIL) the expression:

(x+11)(x-7)",x^2 - 18x + 77,x^2 + 4x - 77,x^2 + 4x - 70,x^2 + 4x - 84,60,2,,
956,"Expand (FOIL) the expression:

(x-7)(x+1)",x^2 - 6x - 8,x^2 + 7x - 6,x^2 - 6x - 7,x^2 - 7x + 6,60,3,,
957,"Expand (FOIL) the expression:

(x-5)(x+8)",x^2 - 3x - 40,x^2 + 3x - 40,x^2 + 3x + 40,x^2 + x - 40,60,2,,
958,"Expand (FOIL) the expression:

(x-1)(x-6)",x^2 - 7x + 5,x^2 - 6x - 7,x^2 - 7x + 6,x^2 - 6x + 6,60,3,,
959,"Expand (FOIL) the expression:

(x-7)(x+1)",x^2 - 6x - 7,x^2 - 6x + 7,x^2 + 6x + 7,x^2 + 8x - 7,60,1,,
960,"Expand (FOIL) the expression:

(x+7)(x-10)",x^2 + 3x - 70,x^2 - 70,x^2 - 70x + 3,x^2 - 3x - 70,60,4,,
961,"Expand (FOIL) the expression:

(x-4)(x+7)",x^2 + 28,x^2 + 11x + 28,x^2 + 28x + 3,x^2 + 3x - 28,60,4,,
962,"Expand (FOIL) the expression:

(x+8)(x+7)",x^2 - 56,x^2 + 15x + 56,x^2 - 15x + 56,x^2 + 15x + 49,60,2,,
963,"Expand (FOIL) the expression:

(x-5)(x-12)",x^2 - 19x + 60,x^2 - 17x + 60,x^2 - 17x + 72,x^2 + 7x - 60,60,2,,
964,"Expand (FOIL) the expression:

(x-3)(x-1)",x^2 + 3x - 4,x^2 - 6x + 3,x^2 - 4x + 3,x^2 + 2x - 3,60,3,,
965,"Expand (FOIL) the expression:

(x-6)(x-9)",x^2 - 3x - 54,x^2 - 15x + 54,x^2 + 3x + 54,x^2 - 3x + 54,60,2,,
966,"Expand (FOIL) the expression:

(x-7)(x+11)",x^2 + 3x - 77,x^2 + 4x - 77,x^2 + 77x + 4,x^2 + 2x - 77,60,2,,
967,"Expand (FOIL) the expression:

(x+1)(x-8)",x^2 - 9x + 8,x^2 - 7x - 8,x^2 - 7x + 8,x^2 - 8x - 8,60,2,,
968,"Expand (FOIL) the expression:

(x-7)(x+2)",x^2 - 5x - 14,x^2 - 14x + 5,x^2 - 4x - 14,x^2 + 5x - 14,60,1,,
969,"Expand (FOIL) the expression:

(x+6)(x-12)",x^2 - 6x - 78,x^2 - 6x - 72,x^2 + 72,x^2 - 8x - 72,60,2,,
970,"Expand (FOIL) the expression:

(x+4)(x-2)",x^2 + 8x - 2,x^2 - 8x - 2,x^2 + 2x - 8,x^2 + 2x + 8,60,3,,
971,"Expand (FOIL) the expression:

(x+4)(x-8)",x^2 - 12x - 32,x^2 - 32,x^2 - 4x - 24,x^2 - 4x - 32,60,4,,
972,"Expand (FOIL) the expression:

(x-6)(x+5)",x^2 - x + 30,x^2 - x - 30,x^2 + 11x - 30,x^2 - x - 35,60,2,,
973,"Expand (FOIL) the expression:

(x-2)(x+7)",x^2 + 5x - 7,x^2 + 5x - 14,x^2 + 7x - 14,x^2 + 5x + 14,60,2,,
974,"Expand (FOIL) the expression:

(x-1)(x+6)",x^2 + 5x,x^2 + 5x - 6,x^2 - 6,x^2 - 5x - 6,60,2,,
975,"Expand (FOIL) the expression:

(x-9)(x-4)",x^2 - 13x + 36,x^2 - 13x - 36,x^2 - 13x + 27,x^2 + 36,60,1,,
976,"Expand (FOIL) the expression:

(x-2)(x+10)",x^2 - 8x - 20,x^2 + 8x - 20,x^2 + 8x - 30,x^2 + 10x - 20,60,2,,
977,"Expand (FOIL) the expression:

(x+7)(x-10)",x^2 + 3x + 70,x^2 - 3x - 63,x^2 - 3x - 70,x^2 - 3x + 70,60,3,,
978,"Expand (FOIL) the expression:

(x-6)(x-4)",x^2 + 2x + 24,x^2 - 24,x^2 - 10x + 24,x^2 - 10x + 18,60,3,,
979,"Expand (FOIL) the expression:

(x+8)(x-10)",x^2 - 2x - 80,x^2 - 2x - 88,x^2 - x - 80,x^2 - 2x - 90,60,1,,
980,"Expand (FOIL) the expression:

(x+6)(x+2)",x^2 + 12,x^2 - 4x + 12,x^2 + 12x + 8,x^2 + 8x + 12,60,4,,
981,"Expand (FOIL) the expression:

(x+2)(x+5)",x^2 + 6x + 10,x^2 - 3x + 10,x^2 - 10,x^2 + 7x + 10,60,4,,
982,"Expand (FOIL) the expression:

(x-7)(x+11)",x^2 - 77x + 4,x^2 - 18x - 77,x^2 + 4x - 77,x^2 + 2x - 77,60,3,,
983,"Expand (FOIL) the expression:

(x+6)(x-10)",x^2 - 4x - 60,x^2 + 4x + 60,x^2 + 60x + 4,x^2 - 4x - 66,60,1,,
984,"Expand (FOIL) the expression:

(x-12)(x+6)",x^2 - 6x + 72,x^2 - 6x - 72,x^2 + 6x + 72,x^2 + 18x - 72,60,2,,
985,"Expand (FOIL) the expression:

(x-12)(x-5)",x^2 + 60x - 17,x^2 + 7x + 60,x^2 - 19x + 60,x^2 - 17x + 60,60,4,,
986,"Expand (FOIL) the expression:

(x+6)(x+9)",x^2 + 15x + 54,x^2 + 54x + 15,x^2 - 54,x^2 + 3x - 54,60,1,,
987,"Expand (FOIL) the expression:

(x+3)(x-10)",x^2 + 13x - 30,x^2 - 7x - 30,x^2 - 8x - 30,x^2 + 13x + 30,60,2,,
988,"Expand (FOIL) the expression:

(x+7)(x-8)",x^2 - 15x + 56,x^2 - x - 63,x^2 + 15x + 56,x^2 - x - 56,60,4,,
989,"Expand (FOIL) the expression:

(x-9)(x+6)",x^2 - 3x - 54,x^2 - 54,x^2 - 3x - 60,x^2 - 5x - 54,60,1,,
990,"Expand (FOIL) the expression:

(x-7)(x-6)",x^2 - 13x + 42,x^2 - 14x + 42,x^2 - 15x + 42,x^2 - x + 42,60,1,,
991,"Expand (FOIL) the expression:

(x+8)(x+5)",x^2 + 13x + 40,x^2 + 3x - 40,x^2 - 3x - 40,x^2 - 40x + 13,60,1,,
992,"Expand (FOIL) the expression:

(x-3)(x+2)",x^2 - x - 9,x^2 - x - 3,x^2 - 3x - 6,x^2 - x - 6,60,4,,
993,"Expand (FOIL) the expression:

(x-3)(x+5)",x^2 - 8x - 15,x^2 - 15x + 2,x^2 + 15x - 2,x^2 + 2x - 15,60,4,,
994,"Expand (FOIL) the expression:

(x-8)(x-12)",x^2 - 20x + 104,x^2 + 96x + 20,x^2 - 96,x^2 - 20x + 96,60,4,,
995,"Expand (FOIL) the expression:

(x-2)(x+5)",x^2 - 10,x^2 + 3x - 10,x^2 - 3x + 10,x^2 + 5x - 10,60,2,,
996,"Expand (FOIL) the expression:

(x+6)(x+9)",x^2 - 15x + 54,x^2 + 15x + 54,x^2 + 15x + 48,x^2 + 17x + 54,60,2,,
997,"Expand (FOIL) the expression:

(x-6)(x+7)",x^2 + x - 42,x^2 - 42x - 1,x^2 + 42x + 1,x^2 + 13x + 42,60,1,,
998,"Expand (FOIL) the expression:

(x+4)(x+6)",x^2 - 2x - 24,x^2 + 10x + 24,x^2 + 10x + 20,x^2 + 12x + 24,60,2,,
999,"Expand (FOIL) the expression:

(x+10)(x+8)",x^2 - 80x + 18,x^2 - 80,x^2 - 18x + 80,x^2 + 18x + 80,60,4,,
1000,"Expand (FOIL) the expression:

(x-9)(x-2)",x^2 - 18,x^2 - 11x + 18,x^2 - 11x + 16,x^2 - 12x + 18,60,2,,
