"","S"
"6628",-0.994705975055695
"6629",-0.990650057792664
"6630",-0.98545503616333
"6631",-0.979126930236816
"6632",-0.97167295217514
"6633",-0.963101744651794
"6634",-0.953423142433167
"6635",-0.942648231983185
"6636",-0.930789470672607
"6637",-0.917860388755798
"6638",-0.903876006603241
"6639",-0.88885223865509
"6640",-0.872806489467621
"6641",-0.855757176876068
"6642",-0.837723851203918
"6643",-0.818727314472198
"6644",-0.798789381980896
"6645",-0.777932941913605
"6646",-0.756182014942169
"6647",-0.733561635017395
"6648",-0.71009773015976
"6649",-0.685817360877991
"6650",-0.660748422145844
"6651",-0.634919762611389
"6652",-0.608361005783081
"6653",-0.581102728843689
"6654",-0.55317634344101
"6655",-0.524613857269287
"6656",-0.495448142290115
"6657",-0.465712755918503
"6658",-0.435441881418228
"6659",-0.40467032790184
"6660",-0.373433470726013
"6661",-0.341767221689224
"6662",-0.309707999229431
"6663",-0.277292668819427
"6664",-0.244558498263359
"6665",-0.211543127894402
"6666",-0.178284510970116
"6667",-0.144820898771286
"6668",-0.111190773546696
"6669",-0.0774327963590622
"6670",-0.0435857772827148
"6671",-0.00968864653259516
"6672",0.0242196265608072
"6673",0.0581000484526157
"6674",0.0919136703014374
"6675",0.125621601939201
"6676",0.159185096621513
"6677",0.19256554543972
"6678",0.225724577903748
"6679",0.258624076843262
"6680",0.291226178407669
"6681",0.323493450880051
"6682",0.355388730764389
"6683",0.38687539100647
"6684",0.417917191982269
"6685",0.448478490114212
"6686",0.478524088859558
"6687",0.50801944732666
"6688",0.536930680274963
"6689",0.565224587917328
"6690",0.592868506908417
"6691",0.619830787181854
"6692",0.646080315113068
"6693",0.671586990356445
"6694",0.696321427822113
"6695",0.720255255699158
"6696",0.743360877037048
"6697",0.76561176776886
"6698",0.786982357501984
"6699",0.807448029518127
"6700",0.826985239982605
"6701",0.845571577548981
"6702",0.863185703754425
"6703",0.879807233810425
"6704",0.895417213439941
"6705",0.909997522830963
"6706",0.923531532287598
"6707",0.936003684997559
"6708",0.947399497032166
"6709",0.957706034183502
"6710",0.966911315917969
"6711",0.975004851818085
"6712",0.98197728395462
"6713",0.987820625305176
"6714",0.992528080940247
"6715",0.996094346046448
"6716",0.998515248298645
"6717",0.999788045883179
"6718",0.999911248683929
"6719",0.998884737491608
"6720",0.996709644794464
"6721",0.993388533592224
"6722",0.988925158977509
"6723",0.983324706554413
"6724",0.976593613624573
"6725",0.968739569187164
"6726",0.959771692752838
"6727",0.949700176715851
"6728",0.938536703586578
"6729",0.926294028759003
"6730",0.91298633813858
"6731",0.898628830909729
"6732",0.883238017559052
"6733",0.866831660270691
"6734",0.849428594112396
"6735",0.831048846244812
"6736",0.811713516712189
"6737",0.791444838047028
"6738",0.770266175270081
"6739",0.748201787471771
"6740",0.725277125835419
"6741",0.701518476009369
"6742",0.676953256130219
"6743",0.651609599590302
"6744",0.625516712665558
"6745",0.59870457649231
"6746",0.57120406627655
"6747",0.543046772480011
"6748",0.514265060424805
"6749",0.484892010688782
"6750",0.45496141910553
"6751",0.424507707357407
"6752",0.393565863370895
"6753",0.362171500921249
"6754",0.33036071062088
"6755",0.298170059919357
"6756",0.265636563301086
"6757",0.232797607779503
"6758",0.199690997600555
"6759",0.166354760527611
"6760",0.132827252149582
"6761",0.0991470143198967
"6762",0.065352775156498
"6763",0.0314833894371986
"6764",-0.00242219702340662
"6765",-0.0363249965012074
"6766",-0.0701860338449478
"6767",-0.103966362774372
"6768",-0.137627154588699
"6769",-0.171129688620567
"6770",-0.204435452818871
"6771",-0.237506166100502
"6772",-0.270303785800934
"6773",-0.302790582180023
"6774",-0.334929227828979
"6775",-0.366682767868042
"6776",-0.398014664649963
"6777",-0.428888946771622
"6778",-0.459270060062408
"6779",-0.489123076200485
"6780",-0.518413722515106
"6781",-0.547108232975006
"6782",-0.575173676013947
"6783",-0.602577805519104
"6784",-0.629289031028748
"6785",-0.655276656150818
"6786",-0.680510878562927
"6787",-0.704962611198425
"6788",-0.728603720664978
"6789",-0.751407086849213
"6790",-0.773346483707428
"6791",-0.794396638870239
"6792",-0.814533352851868
"6793",-0.833733558654785
"6794",-0.85197502374649
"6795",-0.869236886501312
"6796",-0.88549929857254
"6797",-0.900743544101715
"6798",-0.914952039718628
"6799",-0.9281085729599
"6800",-0.940197885036469
"6801",-0.951206088066101
"6802",-0.96112060546875
"6803",-0.969929993152618
"6804",-0.977624118328094
"6805",-0.984194159507751
"6806",-0.989632546901703
"6807",-0.993933022022247
"6808",-0.997090637683868
"6809",-0.999101758003235
"6810",-0.9999640583992
"6811",-0.999676585197449
"6812",-0.998239696025848
"6813",-0.995654940605164
"6814",-0.991925358772278
"6815",-0.987055242061615
"6816",-0.981050193309784
"6817",-0.973917067050934
"6818",-0.965664148330688
"6819",-0.956300795078278
"6820",-0.945837914943695
"6821",-0.934287488460541
"6822",-0.9216628074646
"6823",-0.907978296279907
"6824",-0.893249809741974
"6825",-0.877494275569916
"6826",-0.860729694366455
"6827",-0.842975437641144
"6828",-0.82425194978714
"6829",-0.804580628871918
"6830",-0.783984243869781
"6831",-0.762486398220062
"6832",-0.740111827850342
"6833",-0.716886222362518
"6834",-0.692836344242096
"6835",-0.667989790439606
"6836",-0.64237517118454
"6837",-0.616021931171417
"6838",-0.588960409164429
"6839",-0.561221659183502
"6840",-0.532837569713593
"6841",-0.503840804100037
"6842",-0.474264740943909
"6843",-0.444143325090408
"6844",-0.413511246442795
"6845",-0.382403701543808
"6846",-0.350856423377991
"6847",-0.318905740976334
"6848",-0.286588370800018
"6849",-0.253941476345062
"6850",-0.221002578735352
"6851",-0.187809571623802
"6852",-0.154400616884232
"6853",-0.120814122259617
"6854",-0.0870887115597725
"6855",-0.0532631725072861
"6856",-0.0193763822317123
"6857",0.0145326852798462
"6858",0.0484250411391258
"6859",0.0822617188096046
"6860",0.116003811359406
"6861",0.14961251616478
"6862",0.183049187064171
"6863",0.21627539396286
"6864",0.249252915382385
"6865",0.281943827867508
"6866",0.314310550689697
"6867",0.346315890550613
"6868",0.377923011779785
"6869",0.409095585346222
"6870",0.439797788858414
"6871",0.469994276762009
"6872",0.499650359153748
"6873",0.528731882572174
"6874",0.557205498218536
"6875",0.585038423538208
"6876",0.612198650836945
"6877",0.638654947280884
"6878",0.66437691450119
"6879",0.68933492898941
"6880",0.713500320911407
"6881",0.736845374107361
"6882",0.759343087673187
"6883",0.780967772006989
"6884",0.801694393157959
"6885",0.821499228477478
"6886",0.840359508991241
"6887",0.858253479003906
"6888",0.87516063451767
"6889",0.89106148481369
"6890",0.905937790870667
"6891",0.919772386550903
"6892",0.93254941701889
"6893",0.944254159927368
"6894",0.954873204231262
"6895",0.964394271373749
"6896",0.972806453704834
"6897",0.980100035667419
"6898",0.986266732215881
"6899",0.991299331188202
"6900",0.995192170143127
"6901",0.99794065952301
"6902",0.999541699886322
"6903",0.99999338388443
"6904",0.999295294284821
"6905",0.997448205947876
"6906",0.994454145431519
"6907",0.990316689014435
"6908",0.985040545463562
"6909",0.978631734848022
"6910",0.971097648143768
"6911",0.962447047233582
"6912",0.952689707279205
"6913",0.941836953163147
"6914",0.929901242256165
"6915",0.916896343231201
"6916",0.902837157249451
"6917",0.887739837169647
"6918",0.87162172794342
"6919",0.854501485824585
"6920",0.836398661136627
"6921",0.817334115505219
"6922",0.797329783439636
"6923",0.776408672332764
"6924",0.754594802856445
"6925",0.731913268566132
"6926",0.708390176296234
"6927",0.684052526950836
"6928",0.658928394317627
"6929",0.633046567440033
"6930",0.606436848640442
"6931",0.579129815101624
"6932",0.551156878471375
"6933",0.522550165653229
"6934",0.493342697620392
"6935",0.463567912578583
"6936",0.43326011300087
"6937",0.402454137802124
"6938",0.371185421943665
"6939",0.339489877223969
"6940",0.307404011487961
"6941",0.274964660406113
"6942",0.242209136486053
"6943",0.209175124764442
"6944",0.175900593400002
"6945",0.142423823475838
"6946",0.108783267438412
"6947",0.0750176385045052
"6948",0.041165754199028
"6949",0.00726653449237347
"6950",-0.0266410410404205
"6951",-0.0605179853737354
"6952",-0.0943253412842751
"6953",-0.128024235367775
"6954",-0.161575928330421
"6955",-0.194941848516464
"6956",-0.228083595633507
"6957",-0.26096311211586
"6958",-0.29354253411293
"6959",-0.32578444480896
"6960",-0.357651770114899
"6961",-0.389107823371887
"6962",-0.420116513967514
"6963",-0.450642108917236
"6964",-0.480649530887604
"6965",-0.510104298591614
"6966",-0.538972556591034
"6967",-0.56722104549408
"6968",-0.594817399978638
"6969",-0.621729731559753
"6970",-0.647927224636078
"6971",-0.673379719257355
"6972",-0.698057889938354
"6973",-0.721933424472809
"6974",-0.744978904724121
"6975",-0.767167747020721
"6976",-0.788474500179291
"6977",-0.808874607086182
"6978",-0.828344643115997
"6979",-0.846862256526947
"6980",-0.864406108856201
"6981",-0.880955994129181
"6982",-0.896493017673492
"6983",-0.910999119281769
"6984",-0.924457788467407
"6985",-0.936853528022766
"6986",-0.948171973228455
"6987",-0.958400189876556
"6988",-0.967526435852051
"6989",-0.975540161132812
"6990",-0.982432186603546
"6991",-0.988194584846497
"6992",-0.992820739746094
"6993",-0.996305286884308
"6994",-0.998644292354584
"6995",-0.999835014343262
"6996",-0.999876081943512
"6997",-0.99876743555069
"6998",-0.99651038646698
"6999",-0.993107557296753
"7000",-0.988562762737274
"7001",-0.982881367206573
"7002",-0.976069748401642
"7003",-0.968135833740234
"7004",-0.959088742733002
"7005",-0.948938846588135
"7006",-0.93769782781601
"7007",-0.925378620624542
"7008",-0.911995410919189
"7009",-0.897563517093658
"7010",-0.882099628448486
"7011",-0.865621447563171
"7012",-0.848147928714752
"7013",-0.829699158668518
"7014",-0.810296416282654
"7015",-0.789961993694305
"7016",-0.76871919631958
"7017",-0.74659252166748
"7018",-0.723607420921326
"7019",-0.699790239334106
"7020",-0.675168454647064
"7021",-0.649770319461823
"7022",-0.623625040054321
"7023",-0.596762716770172
"7024",-0.569214224815369
"7025",-0.541011273860931
"7026",-0.512186169624329
"7027",-0.482772201299667
"7028",-0.452803075313568
"7029",-0.422313332557678
"7030",-0.391337990760803
"7031",-0.359912693500519
"7032",-0.328073531389236
"7033",-0.295857161283493
"7034",-0.263300597667694
"7035",-0.23044128715992
"7036",-0.197316989302635
"7037",-0.163965836167336
"7038",-0.130426123738289
"7039",-0.0967364609241486
"7040",-0.0629355609416962
"7041",-0.0290623009204865
"7042",0.00484438007697463
"7043",0.0387454889714718
"7044",0.0726020485162735
"7045",0.106375128030777
"7046",0.140025898814201
"7047",0.173515647649765
"7048",0.206805899739265
"7049",0.239858359098434
"7050",0.272635012865067
"7051",0.305098176002502
"7052",0.337210536003113
"7053",0.368935167789459
"7054",0.400235593318939
"7055",0.431075781583786
"7056",0.461420327425003
"7057",0.491234332323074
"7058",0.520483493804932
"7059",0.549134135246277
"7060",0.577153444290161
"7061",0.604509055614471
"7062",0.631169617176056
"7063",0.657104432582855
"7064",0.682283699512482
"7065",0.706678450107574
"7066",0.730260670185089
"7067",0.753003180027008
"7068",0.77487987279892
"7069",0.795865535736084
"7070",0.815936148166656
"7071",0.83506852388382
"7072",0.853240728378296
"7073",0.870431900024414
"7074",0.886622190475464
"7075",0.901793003082275
"7076",0.915926873683929
"7077",0.929007649421692
"7078",0.94102019071579
"7079",0.951950669288635
"7080",0.96178662776947
"7081",0.970516681671143
"7082",0.97813081741333
"7083",0.984620273113251
"7084",0.989977538585663
"7085",0.994196534156799
"7086",0.997272312641144
"7087",0.999201476573944
"7088",0.999981641769409
"7089",0.999612092971802
"7090",0.998093068599701
"7091",0.99542647600174
"7092",0.991615235805511
"7093",0.98666387796402
"7094",0.980578005313873
"7095",0.973364591598511
"7096",0.965032041072845
"7097",0.955589830875397
"7098",0.945048809051514
"7099",0.933421194553375
"7100",0.920720279216766
"7101",0.906960725784302
"7102",0.892158269882202
"7103",0.876330018043518
"7104",0.859494149684906
"7105",0.841669976711273
"7106",0.822878003120422
"7107",0.803139865398407
"7108",0.782478272914886
"7109",0.760917007923126
"7110",0.738480746746063
"7111",0.71519535779953
"7112",0.691087663173676
"7113",0.666185319423676
"7114",0.640516936779022
"7115",0.614112079143524
"7116",0.587001144886017
"7117",0.559215188026428
"7118",0.530786275863647
"7119",0.501747071743011
"7120",0.47213089466095
"7121",0.441971868276596
"7122",0.411304622888565
"7123",0.380164474248886
"7124",0.348587185144424
"7125",0.316609084606171
"7126",0.284266948699951
"7127",0.251597940921783
"7128",0.218639627099037
"7129",0.185429930686951
"7130",0.152007013559341
"7131",0.118409313261509
"7132",0.0846754685044289
"7133",0.0508442558348179
"7134",0.0169545840471983
"7135",-0.0169545840471983
"7136",-0.0508442558348179
"7137",-0.0846754685044289
"7138",-0.118409313261509
"7139",-0.152007013559341
"7140",-0.185429930686951
"7141",-0.218639627099037
"7142",-0.251597940921783
"7143",-0.284266948699951
"7144",-0.316609084606171
"7145",-0.348587185144424
"7146",-0.380164474248886
"7147",-0.411304622888565
"7148",-0.441971868276596
"7149",-0.47213089466095
"7150",-0.501747071743011
"7151",-0.530786275863647
"7152",-0.559215188026428
"7153",-0.587001144886017
"7154",-0.614112079143524
"7155",-0.640516936779022
"7156",-0.666185319423676
"7157",-0.691087663173676
"7158",-0.71519535779953
"7159",-0.738480746746063
"7160",-0.760917007923126
"7161",-0.782478272914886
"7162",-0.803139865398407
"7163",-0.822878003120422
"7164",-0.841669976711273
"7165",-0.859494149684906
"7166",-0.876330018043518
"7167",-0.892158269882202
"7168",-0.906960725784302
"7169",-0.920720279216766
"7170",-0.933421194553375
"7171",-0.945048809051514
"7172",-0.955589830875397
"7173",-0.965032041072845
"7174",-0.973364591598511
"7175",-0.980578005313873
"7176",-0.98666387796402
"7177",-0.991615235805511
"7178",-0.99542647600174
"7179",-0.998093068599701
"7180",-0.999612092971802
"7181",-0.999981641769409
"7182",-0.999201476573944
"7183",-0.997272312641144
"7184",-0.994196534156799
"7185",-0.989977538585663
"7186",-0.984620273113251
"7187",-0.97813081741333
"7188",-0.970516681671143
"7189",-0.96178662776947
"7190",-0.951950669288635
"7191",-0.94102019071579
"7192",-0.929007649421692
"7193",-0.915926873683929
"7194",-0.901793003082275
"7195",-0.886622190475464
"7196",-0.870431900024414
"7197",-0.853240728378296
"7198",-0.83506852388382
"7199",-0.815936148166656
"7200",-0.795865535736084
"7201",-0.77487987279892
"7202",-0.753003180027008
"7203",-0.730260670185089
"7204",-0.706678450107574
"7205",-0.682283699512482
"7206",-0.657104432582855
"7207",-0.631169617176056
"7208",-0.604509055614471
"7209",-0.577153444290161
"7210",-0.549134135246277
"7211",-0.520483493804932
"7212",-0.491234332323074
"7213",-0.461420327425003
"7214",-0.431075781583786
"7215",-0.400235593318939
"7216",-0.368935167789459
"7217",-0.337210536003113
"7218",-0.305098176002502
"7219",-0.272635012865067
"7220",-0.239858359098434
"7221",-0.206805899739265
"7222",-0.173515647649765
"7223",-0.140025898814201
"7224",-0.106375128030777
"7225",-0.0726020485162735
"7226",-0.0387454889714718
"7227",-0.00484438007697463
"7228",0.0290623009204865
"7229",0.0629355609416962
"7230",0.0967364609241486
"7231",0.130426123738289
"7232",0.163965836167336
"7233",0.197316989302635
"7234",0.23044128715992
"7235",0.263300597667694
"7236",0.295857161283493
"7237",0.328073531389236
"7238",0.359912693500519
"7239",0.391337990760803
"7240",0.422313332557678
"7241",0.452803075313568
"7242",0.482772201299667
"7243",0.512186169624329
"7244",0.541011273860931
"7245",0.569214224815369
"7246",0.596762716770172
"7247",0.623625040054321
"7248",0.649770319461823
"7249",0.675168454647064
"7250",0.699790239334106
"7251",0.723607420921326
"7252",0.74659252166748
"7253",0.76871919631958
"7254",0.789961993694305
"7255",0.810296416282654
"7256",0.829699158668518
"7257",0.848147928714752
"7258",0.865621447563171
"7259",0.882099628448486
"7260",0.897563517093658
"7261",0.911995410919189
"7262",0.925378620624542
"7263",0.93769782781601
"7264",0.948938846588135
"7265",0.959088742733002
"7266",0.968135833740234
"7267",0.976069748401642
"7268",0.982881367206573
"7269",0.988562762737274
"7270",0.993107557296753
"7271",0.99651038646698
"7272",0.99876743555069
"7273",0.999876081943512
"7274",0.999835014343262
"7275",0.998644292354584
"7276",0.996305286884308
"7277",0.992820739746094
"7278",0.988194584846497
"7279",0.982432186603546
"7280",0.975540161132812
"7281",0.967526435852051
"7282",0.958400189876556
